District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Sangli,Black,43.95576981210005,29.687700395223434,19.73339870662046,7.550239146434223,571.5523567607102,34.142325348008356,Paddy,Urea,https://youtu.be/sQwNkYRVxM24
Sangli,Reddish Brown,137.3134096941187,76.4039244461579,88.96489011429607,6.9429716853824806,810.4088419657757,24.61291807528397,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Solapur,Red,63.87763191887792,43.33817675424951,41.823340110666145,6.818832470143164,621.323726861951,20.43964232381843,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,100.53637010660762,56.68452931754366,39.41017466258352,6.2404656965729846,584.18243079711,19.06347790883201,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Solapur,Black,134.04708435214448,62.27355106862542,72.23471068631308,6.771843207407684,1050.0880210148193,30.38242036189964,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,146.4020254474857,71.50702335823064,97.63464526856788,6.767590242838341,716.7832553596332,20.515939995871474,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Satara,Black,141.6711270328502,88.63895781092121,123.87924707395017,6.416669540605312,1028.0727649893472,33.53553230317781,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,131.60472814489998,76.58258939590083,51.13298946274946,7.819746394386042,723.6919129232525,28.910441603460907,Paddy,SSP,https://youtu.be/nZxrPsXAJE172
Kolhapur,Dark Brown,59.086554118268275,48.82994212641523,41.20871420216869,6.67606267342563,605.0904797209839,19.61666308831885,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Black,151.73171545819903,67.95670695055968,121.71462518838577,6.374214641718184,1266.0958288545942,24.307402282163835,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Red,72.88795257041794,43.807636781866776,62.179031489754635,5.784925895587206,518.2858145249282,14.283511983407509,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Sangli,Reddish Brown,137.32121148409973,73.01663889149083,98.51591303206379,6.694265326737755,725.7525736859773,19.14806028019114,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Satara,Black,156.53240939218315,91.31450740524353,121.84440327851931,6.65027490026568,1029.416574544232,25.47000636469243,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Satara,Black,121.0133493155968,71.81611425710594,120.17020204281889,6.836250370691619,857.8824901157446,31.297543253666035,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Satara,Black,135.39544738856318,60.614200281758855,127.2954836224674,6.729548820042269,1017.0302687595107,35.1444474767926,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,127.26586545743335,68.91097028844246,77.87275634523957,6.67487551363698,810.0662549549329,30.18715365783143,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,151.62404440557953,71.50081090986369,47.89151862766585,7.141002537395439,699.626852446122,30.000112866291865,Paddy,Urea,https://youtu.be/nZxrPsXAJE28
Solapur,Red,66.7755184540087,49.623008155279116,59.94751432731815,5.83382523710657,506.6506582084265,14.379783915767439,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Black,136.16389319857555,73.7400853329218,41.80499830491236,7.1046812040803005,577.3355448221671,25.943743567440304,Paddy,Urea,https://youtu.be/nZxrPsXAJE103
Solapur,Black,136.0185499598919,60.892319751731314,71.43393569646572,6.518688978241664,1062.5282141298494,31.24556567499277,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Red,80.80727002059504,40.575144781385156,53.29566712213058,7.429208275445809,622.2331920994809,29.2290166578227,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,122.49518853947681,67.97931100327386,44.2594755455117,6.9946404177974575,894.4161214361637,20.68382998355031,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,113.15569414626987,63.29085174535319,56.02408461342466,7.3042920456463065,1047.3119148288615,25.338416342589703,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Black,141.0407041720146,80.66426528631294,139.91382519201252,7.209764691270103,1353.1456218821531,20.618000102811074,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,113.54302925690766,55.949412670014084,43.858841675828984,6.846606777851127,509.32768167751584,14.815762193578593,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,143.57804941132568,69.70267208906422,156.4256040142842,5.766284914475483,932.7035884614718,29.450854534126183,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Satara,Black,143.908097313817,67.58452266236577,148.9840224936569,7.254171375893995,967.9157975810225,24.83532137117839,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Satara,Black,125.74984236771947,82.42148980045017,116.69539629635797,6.309296199876083,1037.836703313399,25.54675907879026,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Black,103.5184354742534,61.55168129762058,50.21573572591696,7.310624485429997,891.4017398482538,15.265154938406535,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,120.24749594305985,58.229308579638214,60.844926999268374,5.9137173430628325,734.4192624448805,24.746379879301866,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,76.79563660227677,54.052566213126255,55.539118444959385,7.089100653495998,703.0407400709867,24.48408382830968,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,58.158509499921344,55.88410960436347,38.34202839134465,6.8053765776637265,612.7799257103646,19.61745853058607,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Black,44.645333326727375,19.291292618289997,19.823964233967757,6.383198246018975,407.1830618664529,24.536427722324927,Paddy,MOP,https://youtu.be/sQwNkYRVxM9
Kolhapur,Dark Brown,153.77399613419135,70.64266613177519,44.44165581741138,6.827071706046735,603.8675497641691,24.97972249482708,Paddy,SSP,https://youtu.be/nZxrPsXAJE168
Sangli,Black,120.01358716944677,79.05084059347482,48.04081502666666,7.4245351959449755,624.0221855461614,25.83216784900585,Paddy,MOP,https://youtu.be/nZxrPsXAJE142
Sangli,Black,99.4051267313128,48.05777467303248,39.74252229569932,6.665993662057738,889.5161247692957,19.919471479172046,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Pune,Reddish Brown,119.59142278188455,60.84539874430822,38.46645523975367,7.827915927368903,932.5075531063982,19.717091714938498,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,121.77530944996049,57.60792648973178,57.35746845207889,7.170681623992638,786.512361478857,15.416560428534227,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,78.45138515243566,54.81579770451233,38.44507776490982,6.301411657016287,792.1607878037884,15.729874707990696,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Satara,Black,120.58106604118161,64.6916195895112,123.86573197285686,6.781402803279576,885.4742613289937,20.093967598736512,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Sangli,Black,117.20288779359156,43.730902034170775,53.462772006538415,7.515033190760212,892.011884984623,20.426935131439556,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Solapur,Black,150.1978504655051,72.1770904931362,79.73557571787782,7.598129804729891,1048.351108736456,19.826759679872872,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Red,69.51539832039347,51.219640114254695,40.98158187727104,6.38015379459479,613.6446534937055,19.402255651042037,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Solapur,Black,61.884666804566166,31.28763886253508,29.428107933342126,6.237162656419214,495.84711254730877,25.03893627470722,Paddy,SSP,https://youtu.be/sQwNkYRVxM38
Solapur,Red,79.97772921741853,62.146979568986744,44.69618383576588,6.6809769723281,476.33307999336444,24.822384943189007,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,53.107071434966855,60.588763586288216,57.0035179157434,5.5088516680977815,957.2779865836335,25.048703628417467,Paddy,Ammonium Sulphate,https://youtu.be/rPrZO6MqCqI
Kolhapur,Dark Brown,108.38924579898145,38.664741004121936,39.507682535437404,6.270508011519451,481.04043783000486,14.955133284624464,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Satara,Black,134.5939684954267,75.4343570795263,137.73913356969686,5.941420849391612,950.0450012715858,34.922374560563895,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,92.43751442660941,43.235880398966955,38.50631687681903,6.703719554335676,963.8715837206406,25.17349692637916,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,141.97348835196806,73.34420941033714,46.93041340793214,7.027390261417313,497.44516653464916,20.592921406359093,Paddy,Urea,https://youtu.be/nZxrPsXAJE138
Kolhapur,Dark Brown,144.0182801474532,77.465910059128,57.768060071071936,5.984735964679507,726.5044781688075,28.612336985379702,Paddy,SSP,https://youtu.be/nZxrPsXAJE68
Solapur,Black,136.31735367445734,61.82376412608444,78.03539804741303,6.786926002026312,986.1178031498106,35.247253157984055,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Satara,Black,149.3761370694108,78.18935074493125,122.95033284180796,6.712906829592565,1041.9282990712618,24.261232925355593,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Pune,Black,148.73809286164183,78.8561325051796,137.98988410758227,6.701476529142328,1015.9540911520213,20.189303184261473,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,111.44459747565016,39.48643924967991,46.10990097645835,6.3561674527328,967.5669271480584,25.49213744377766,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Reddish Brown,126.5905952273851,67.10911556291416,93.14470919215543,7.088341682565733,768.5435356021687,24.55737882210089,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Black,62.98359907865223,39.745407305054016,20.084736036760997,6.89226355639847,702.2690497638441,35.24686140845012,Paddy,Urea,https://youtu.be/sQwNkYRVxM33
Satara,Black,129.42888414260582,78.34779822353059,118.22536803467715,6.313965958386814,951.2019677843192,36.63909939606017,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Satara,Red,61.415614891055654,47.9292546390085,39.37397983587333,5.442366352034873,884.8586897674144,20.507023352818074,Paddy,Urea,https://youtu.be/RiBSAjxgFvU
Kolhapur,Dark Brown,123.79555307774311,68.20684476468817,59.75312694446303,5.813764891422432,596.5319705440131,26.241301434654616,Paddy,Urea,https://youtu.be/nZxrPsXAJE122
Kolhapur,Dark Brown,96.47425006755635,48.07773927321832,43.62424267578466,7.058079517831732,887.0760377946044,20.084757067060277,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Satara,Black,129.38638474296727,61.44289933037163,122.80129780699191,6.007818917660078,859.6498486746642,19.509810906971452,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Black,130.11583616337967,74.66625842298504,65.99153830367662,7.659532160558009,988.0936704362753,30.079682603957636,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,116.75335847742855,77.551419852682,52.353824309333234,7.4506132732545405,780.252481288708,14.661131519348249,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Black,142.3757541742411,61.997710378542024,56.74494918441372,5.873501093933009,624.4118194833211,29.144172154350915,Paddy,Urea,https://youtu.be/nZxrPsXAJE90
Pune,Black,130.33696663874375,61.463344202817375,145.19362517625405,7.757706035160664,1193.9871265182628,19.04448091397157,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Black,116.42524875957295,74.55735431131264,41.75768376763483,6.725095568206466,625.3680955909806,24.753289148212872,Paddy,Urea,https://youtu.be/nZxrPsXAJE99
Satara,Black,57.09326541788826,50.49793585255314,41.46246775209108,6.6893254219058935,720.4027209811974,26.09291807948731,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,61.66267526085903,61.353641165329954,55.74180678367599,5.892883815196104,701.3718901749684,25.327361362590977,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Solapur,Black,72.29214073952208,39.052938535491315,20.009919765564803,7.136986039750683,698.9282019453696,34.068655052553794,Paddy,Urea,https://youtu.be/sQwNkYRVxM36
Sangli,Black,140.4532624599148,76.34785340919001,61.87737315134208,7.296210184338162,480.604136625356,29.32985069861884,Paddy,SSP,https://youtu.be/nZxrPsXAJE69
Sangli,Black,116.78226148845272,49.43015801911027,62.23287301217845,6.1692605696208425,826.8813988583785,25.54875704875065,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Black,119.7380345498279,63.547740325025664,57.081834663588566,5.963436434927671,611.82906168744,30.882104931927184,Paddy,Urea,https://youtu.be/nZxrPsXAJE86
Sangli,Reddish Brown,149.4911491664285,57.504951530731816,89.2027863686698,6.813066240384276,670.2117054349934,24.356125339107678,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,122.3135218010365,66.05632733921315,77.25692913187709,7.193007313482821,1095.861857405748,19.057435555686876,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,132.2988749931222,62.800829311977324,84.25016367046547,6.741316970474465,821.8326157401556,24.38758965051205,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,65.66151594929704,57.73652894223154,44.31674925704095,6.662222101436146,676.6319785483602,24.005035167884373,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,98.91292627663955,47.034843443764615,38.52326793807534,6.389296292397517,807.1064773633292,15.43561584991424,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Sangli,Black,113.74814237760046,46.573056653261844,50.149001557532756,6.969701603582705,775.7260655669551,15.37193007747036,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Satara,Black,153.13098094860095,77.40057289402705,138.57471322779347,6.539956109874379,862.8773508940957,28.66579887320847,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Pune,Black,144.11467830176173,72.2062434026843,126.27289615713859,7.520633003002413,1492.3078776656166,35.988634998818156,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Black,122.52815885842611,49.35437231431264,50.12522794750204,6.800442923587735,760.2096372795631,25.39036711534027,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Solapur,Black,46.0394570945908,35.924829992437914,20.29135356374294,6.4271482678554985,417.9453690001975,25.564381222773385,Paddy,SSP,https://youtu.be/EhyW9blAneM
Satara,Black,77.20041325996681,53.29385663524608,38.515246110312056,6.193575783481387,617.1186172646982,19.775289087343918,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,64.8925677008224,55.569669770723586,40.31779127971604,6.341371184612319,598.1218251102241,20.91168099780086,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Reddish Brown,100.20784746927411,49.5387577385843,50.83533177965131,6.5060937128762015,712.7921789970146,15.636895719599865,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,60.32489990287445,43.98605289176043,70.1149643805899,5.571912673899188,891.4550864308106,29.243217782729026,Paddy,Ammonium Sulphate,https://youtu.be/rPrZO6MqCqI
Kolhapur,Dark Brown,114.02232693287729,63.449842416116894,53.20540737704979,7.230667214354431,958.3853436738882,24.460771091287732,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Solapur,Black,139.4771156577594,60.31439106044783,57.54595993157725,6.338188478407532,964.2950513079368,20.444959683939402,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Black,133.48706786135108,64.52080929264382,73.1602581184222,6.827268396382036,1026.6990133533045,30.584629521098712,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,87.93805676037188,40.666571843105565,62.81816148625404,5.700426395686181,876.8405078271109,19.468173510257465,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,115.58891239153199,51.19003905264592,44.18549525672996,7.065190173629649,941.0480863087218,19.644071269887114,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Black,72.95845658082968,50.951429856547314,112.91888954549027,6.221925294989684,1321.053493570374,35.08408532442831,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Pune,Black,28.68707588111721,40.23283006421565,25.58282734358015,6.949571787613844,905.3750023280692,34.5104486084146,Paddy,DAP,https://youtu.be/XtPP-cXCip32
Sangli,Reddish Brown,126.8039970042307,67.96173297711597,99.96921556035672,6.479956269130141,705.3099858871168,19.165655123601837,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Satara,Black,134.43780042406135,60.48615442764976,143.6525346955803,6.531232147526797,855.0116232699465,20.649557163456738,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,105.52086852729127,50.92337252801712,47.968752074714665,7.010161510436093,698.288984873287,26.15686821185399,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Satara,Black,124.63048801044798,78.7125379398536,145.0042911290665,6.711315260396213,971.14979480726,34.0179034786534,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,139.98786495425165,71.89073654506036,99.47279931139597,6.307403605107004,679.9577590589754,28.617520263266307,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Red,78.4728451896477,39.64204325510294,58.302378132338795,6.223129292906299,490.0300212317676,15.30993494730798,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Reddish Brown,109.92081398697663,58.922653168592696,51.036437389598376,7.712310520938804,871.2896325645806,14.604120469293488,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,57.56505015505725,41.099861034865725,76.07898584799261,5.6511902350655365,978.7159257107882,33.94247013721708,Paddy,Urea,https://youtu.be/rPrZO6MqCqI
Satara,Black,43.51306032246413,47.98199121016313,73.59356543947992,5.889348891549785,962.1055442933364,35.99081255707307,Paddy,Ammonium Sulphate,https://youtu.be/rPrZO6MqCqI
Solapur,Black,133.68914178513398,68.42097993535002,69.00011020995757,7.755104518189009,1177.7593256707605,30.982908753860933,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Pune,Black,35.51923944280848,36.064871856377074,20.465630357721984,6.6513755782161725,764.8116573442019,29.616857772126707,Paddy,DAP,https://youtu.be/XtPP-cXCip30
Satara,Black,137.75718445007956,72.60419969987194,131.03568513951495,7.173134371344686,934.2489206498277,20.12079021638636,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Black,123.74213949725628,72.6338652340317,67.69682399802103,7.870799942882033,1060.7187500918435,31.408321535208383,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,154.83234229845553,57.321574712570786,56.13145653856248,7.229325205881691,484.83294898194487,19.13911391785501,Paddy,Urea,https://youtu.be/nZxrPsXAJE119
Satara,Black,130.97487548884143,75.43818214381999,119.02745931695291,7.310844620925547,944.4117357183856,30.683903962458704,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,115.42660476898865,57.68892255531928,44.772384649316436,6.535313411579428,1027.1313844017882,25.73644809659571,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Solapur,Black,67.69045724055965,29.841849187527302,29.60082964694333,6.249212036393709,396.416612969784,24.010375896944087,Paddy,DAP,https://youtu.be/XtPP-cXCip40
Satara,Black,121.72222973149957,61.65572906418258,148.70420093074273,5.801764630092629,926.7148052398461,30.07202575319298,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,40.06577604558877,55.08136923549114,57.17753894514415,6.1440701680184535,1048.4065078808974,25.67850627470472,Paddy,DAP,https://youtu.be/rPrZO6MqCqI
Solapur,Red,62.35818250326724,49.767577474834404,41.31434445696569,6.722890001093461,614.1871997518672,20.837855874937233,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,28.840700139640482,41.78293900347573,23.876744220335574,7.031845283032061,1040.065774517924,20.389435826486213,Paddy,DAP,https://youtu.be/XtPP-cXCip34
Solapur,Black,136.23068335174588,66.5253217816026,66.58569440146853,7.573555933073538,1068.9982691928149,31.200990417528956,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Pune,Black,128.7695602049494,75.39543239351704,130.2205049120315,7.157372452636863,1445.555114688716,34.65653650617,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,86.68435838395492,44.051726544024824,59.791393904224805,6.115868817068996,503.6501012590907,14.844235098390437,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Red,50.03424479068486,56.048730592472225,49.54972613084724,7.270449578457778,928.410888829935,25.072168205885404,Paddy,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU
Kolhapur,Dark Brown,57.93934698725919,57.03195908717129,55.97976018522459,6.806981331072998,709.504204579509,25.572822104169603,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Black,126.59911328232697,63.98037794221661,128.33015095668648,7.271759494808406,1104.2013357883302,35.78470020532595,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,136.45101657682352,67.9821332060353,67.12968037202826,7.652318632843712,1150.7499018407293,30.058331974592555,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Sangli,Black,104.76077467550975,56.16733338476794,60.0987723282995,6.248822064758819,829.0309298956519,24.62101508744471,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Satara,Black,144.53086588883997,68.48261787165619,132.14894982960823,7.055504518847651,919.5284684921845,30.393473875500856,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,119.75011846436476,69.86364825685988,133.6136602936288,6.360098520025246,935.4450050565076,19.088495890748142,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,77.52724800541644,57.558747651126964,98.24193442662624,6.753740057269045,1397.4005080258587,19.829332269949617,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,143.0989074321715,77.52835709724502,45.94851063740149,6.840890046239343,508.9740034126329,20.679792727415194,Paddy,Urea,https://youtu.be/nZxrPsXAJE140
Sangli,Reddish Brown,144.96907984750612,57.785084818642616,77.76703785963734,6.82456801202721,680.8281678337913,19.96624489192378,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Pune,Reddish Brown,109.92797087268977,48.63401441767951,39.917584480946864,6.733334578484197,704.1070472814772,14.844265455340354,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Solapur,Black,130.0140580439004,73.86519608928212,58.05991464897403,7.668285191965866,1059.9769442168165,24.086679032740523,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Satara,Black,138.05976763036324,66.41155432544565,127.34837788752404,7.145433170086828,901.1862570557629,20.771495318957566,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,134.50499864319914,75.44345243349711,95.32102352424099,6.946802609071802,771.8010648164313,20.68852144896312,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,129.9580174865702,57.90845426829039,66.6394836005648,6.668260875913005,1125.769284445405,31.296764167880283,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,143.1324722435763,70.92744471516595,69.06662240233273,7.531236491356678,1160.7630678842845,29.875632056808865,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,130.96905086255023,83.63647566287746,130.18606125605754,6.506998397745323,921.8609599188745,30.1870247851297,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,136.06025051612787,86.68301342920856,122.26993737643684,6.422595650927835,997.5410185119113,24.169758189182215,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Solapur,Red,66.32669720496534,62.56083821868114,59.34705768559717,5.823381971769012,509.8432356839532,14.763758533649604,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,41.0000380409022,56.585942436701146,73.55694119198156,5.66924172324944,1017.4579875796491,35.11416225363482,Paddy,Urea,https://youtu.be/rPrZO6MqCqI
Sangli,Reddish Brown,130.09404995311488,75.47355271793404,76.80626722592342,7.03795107135432,821.3574110813905,24.898668498052594,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,155.79862541769225,81.08070831376479,90.41257142970751,6.743971336320227,823.0853194321528,25.637383380408995,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Pune,Black,121.71470252740687,77.49074882092312,123.56305016840044,7.256535362123528,1487.5959554055387,36.087660037748385,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,139.58020971082692,87.00439705280996,134.94046195978885,5.909651263314469,953.0848574605675,26.018899332114277,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Pune,Black,141.01292330080344,67.84219579350308,146.91737041113066,6.723678276902467,1018.853536759144,19.873531443990057,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Satara,Black,50.792608345888226,45.26651769124479,81.40237960761964,6.0507183710051216,911.2459687596954,19.559954226404844,Paddy,Urea,https://youtu.be/rPrZO6MqCqI
Sangli,Black,145.2027162234237,77.23356673148382,50.09411431014175,7.684899362699513,620.3611475373926,26.155894385174022,Paddy,MOP,https://youtu.be/nZxrPsXAJE147
Satara,Black,124.60500848439156,85.27132735552478,134.4382136006962,6.619473994450531,889.7481725562211,20.907423794105135,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Pune,Black,41.55097200643389,41.072344809212034,24.465569277903153,7.055710327294821,899.9669318609814,36.52017364752131,Paddy,DAP,https://youtu.be/XtPP-cXCip34
Kolhapur,Dark Brown,124.23882254318107,76.1103085366152,53.888694099311536,6.100349439734873,501.23858506126606,19.63044096526801,Paddy,SSP,https://youtu.be/nZxrPsXAJE177
Solapur,Red,78.36030334501689,39.307094131911164,52.425010952779836,6.848000106598072,480.77599783244597,24.570919234295296,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,39.08993924150654,50.060857585090424,67.22360033881394,6.221394910160173,917.0851017433556,29.988576278614893,Paddy,Ammonium Sulphate,https://youtu.be/rPrZO6MqCqI
Sangli,Reddish Brown,140.7082331172166,77.56518658980296,87.71089655373456,7.167880989742536,838.3925302897193,29.07507121089692,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Black,72.90986529870146,30.273561103785923,19.463064990595043,6.546705807570904,388.60182617041903,24.219777137223677,Paddy,Urea,https://youtu.be/XtPP-cXCip10
Satara,Black,72.02980219175892,56.38261592830087,51.71991995177023,7.788832690950467,681.5150937332847,25.876632285157587,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,114.88016411053007,60.2303246790746,137.38494921330417,6.206603856268896,1044.4449573992874,24.97648965315377,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Pune,Black,128.52034578098838,62.43043303244346,121.19096524560939,6.440075005034354,1256.2826806568921,35.846727750659305,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,83.7198341652089,29.364272997031645,20.017708404430827,5.870572565254527,490.1153555721974,25.5902292255045,Paddy,MOP,https://youtu.be/sQwNkYRVxM12
Kolhapur,Dark Brown,128.6300940257622,63.52187401122944,56.75471774149199,7.868793153105074,700.5409940870081,30.83743730530673,Paddy,MOP,https://youtu.be/nZxrPsXAJE86
Sangli,Black,123.05705085509993,43.98456828303464,38.02455764435948,6.476136899022601,898.6617604680375,20.22371453921234,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
